X (Angstroms)	Y (Angstroms)	rho/rho_ideal_gas
-17.821782	-6.732673	0.884059	-0.115941
-17.821782	-6.336634	0.800853	-0.199147
-17.821782	-5.940594	1.029669	0.029669
-17.821782	-5.544554	0.748850	-0.251150
-17.821782	-5.148515	0.967264	-0.032736
-17.821782	-4.752475	0.946463	-0.053537
-17.821782	-4.356436	0.936062	-0.063938
-17.821782	-3.960396	0.946463	-0.053537
-17.821782	-3.564356	0.873658	-0.126342
-17.821782	-3.168317	1.112874	0.112874
-17.821782	-2.772277	0.915261	-0.084739
-17.821782	-2.376238	1.081672	0.081672
-17.821782	-1.980198	0.769651	-0.230349
-17.821782	-1.584158	0.925662	-0.074338
-17.821782	-1.188119	0.863258	-0.136742
-17.821782	-0.792079	0.998467	-0.001533
-17.821782	-0.396040	1.133676	0.133676
-17.821782	0.000000	0.863258	-0.136742
-17.821782	0.396040	1.019268	0.019268
-17.821782	0.792079	1.029669	0.029669
-17.821782	1.188119	0.894460	-0.105540
-17.821782	1.584158	1.164878	0.164878
-17.821782	1.980198	0.956864	-0.043136
-17.821782	2.376238	0.884059	-0.115941
-17.821782	2.772277	0.894460	-0.105540
-17.821782	3.168317	0.977665	-0.022335
-17.821782	3.564356	0.738449	-0.261551
-17.821782	3.960396	0.873658	-0.126342
-17.821782	4.356436	0.956864	-0.043136
-17.821782	4.752475	1.144076	0.144076
-17.821782	5.148515	0.967264	-0.032736
-17.821782	5.544554	1.071271	0.071271
-17.821782	5.940594	1.092073	0.092073
-17.821782	6.336634	0.946463	-0.053537
-17.821782	6.732673	0.988066	-0.011934
-17.821782	7.128713	0.977665	-0.022335
-17.821782	7.524752	0.956864	-0.043136
-17.821782	7.920792	0.998467	-0.001533
-17.821782	8.316832	0.936062	-0.063938
-17.821782	8.712871	1.216881	0.216881
-17.821782	9.108911	0.634442	-0.365558
-17.821782	9.504950	0.156010	-0.843990
-17.821782	9.900990	0.000000	-1.000000
-17.821782	10.297030	0.000000	-1.000000
-17.821782	10.693069	0.000000	-1.000000
-17.821782	11.089109	0.000000	-1.000000
