Density/Ideal_gas_Density	Probability	Mean Density=1.085638
0.000000	0.038140
0.318310	0.116213
0.636620	0.190997
0.954930	0.213256
1.273239	0.181429
1.591549	0.122110
1.909859	0.071944
2.228169	0.037907
2.546479	0.017608
2.864789	0.006860
3.183099	0.002375
3.501408	0.000947
3.819718	0.000199
4.138028	0.000017
